hotel_id,hotel_name,hotel_rank,hotel_no_reviews,rating,review_date,review_content,excellent,very_good,average,poor,terrible,families,couples,solo,business,friends,room_id,complaint_flag,housekeeping_priority,cleaning_demand_score,dominant_guest_type,room_status,checkout_hour,estimated_cleaning_time
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-08-27,We have stayed at this hotel a few times now over the years and always enjoy it and always book a Club room  the benefits are very worth while  This time we were upgraded to a Exec Suite  perhaps as we are black GHA  and the extra room was great  The one irritating thing with this hotel is that ALL rooms have the shower in the bath and the dreaded plastic shower curtain  if the bathrooms could be upgraded to include a separate shower it would be excellent  The location is great as you get right in amongst the atmosphere of little india but still close to mrt and plenty of taxis to take you anywhere you like  There are many little places for local food and drink  our favourite being on the left of the hotel when facing it  food great and cheap  drinks cold and great service  give it a try  We also very much enjoy the sanctuary of the club lounge  its a nice quiet place for breakfast and snacks and drinks in the evening  plenty of choice and great service  The staff are good with special mention of Shirley as she always remembers us and is genuine in her attitude to all guests  Joy  perhaps Joyce is new to us but was very nice as well Room Tip  club rooms are well worth it and exec rooms are excellent as there are 2 roomsSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6251,1,Low,-64.5,families,Dirty,8,30
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-08-26,Great room  staff  and restaurant  I used the MRT subway and bus system to get to work at Seletar airport  The MRT entrance is very close to the hotel   Lots of restaurants outside hotel and dozens within walking distance  the hotel restaurant downstairs is excellent  The breakfast buffet is high quality  Very little street noise in the 14th floor room at night  There is a nice mall across the street The concierge desk is staffed with knowledgeable people  and the taxi service is prompt  I will stay here on my next trip,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6252,0,Low,-64.5,families,Clean,6,14
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,2,2014-09-09,I called for room service on 11 PM to order late night meal  With two attempts  there were no answer  I had to call front desk and still took long time to answer my call  I told her that I could not connect to the room service  the front desk told me she would try to give them a call  Then she called me back and said  The room service is BUSY AT THE MOMENT and it will take awhile to get the food  I asked how long  she said around 15 minutes  So I said fine  I can wait  She then said she will have the room service call me back to get order   Until morning  there s never been a call from either front desk or room service This is really unacceptable  1 The room service should never be unavailable 2 Staff never returned the call 3  Front desk should take call in few rings 4  If the menu said  ALL DAY DINING   I would really expect to be able to ordered  If the hotel cannot do as said on the menu  it shouldn t be stated like that,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6253,0,High,-64.5,families,Clean,9,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-09-09,We visited Park Royal during the last leg of our family outing in Singapore and stayed there for a single day  As is the case with any property  apart from getting the guests in  which is done very swiftly  amp  seamlessly by the front office staff  everything else is taken care of by the wider service staff and this is where the rankings for a best managed property differs from an average Highlights  2 speciality restaurants  1 night club  spa  gym and complimentary wifiReview  Park Royal is located very near to Little India and the famed Mustafa mall which quickly suggests that the hotel has spared no expense on hosting an in house Indian restaurant  which makes sense given you can satisfy your taste buds by visiting the likes of Murgan Idly  Sarvana Bhavana or a Bikaner Express  and if your craving does not end here  go visit the roof top restaurant of Mustafa mall  which will serve you amazing Indian cuisine  veg and non veg alike  at affordable rates If you don t happen to be coming from the subcontinent  and not in a mood to taste this food  the hotel has 2 speciality rstaurants  and there is Festive mall just opposite the property where you can find a lot of fast food options too like Dunkins  hotel is also centrally located between Little India and Ferrer Park metro stations which provides great connectivity to the rest of SingaporeFrom a service point  the property is average given we had to call a couple of times just to get the creamers and coffee packs delivered to our room  the locker wasn t working and when called  they did not have anyone to sort it  Go to Park Royal for 2 reasons 1  If you are looking to buy affordable items from Mustafa and stay around for Indian cuisine  and2  If you are looking to enjoy Singapore on foot  rather than confining yourself to Hotel property,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6254,0,Medium,-64.5,families,Clean,6,18
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-09-07,Had a live at this hotel for approximately 5 days   From the lower to the upper level the service was horrible  I had just reached india after a long trip from singapore to bali and bali to india Checked out from this horrible hotel at 4 9 2014  Please do not go to this hotel  If u are going then u r a making urself a big fool,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6255,0,Medium,-64.5,families,Clean,9,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,2,2014-09-06,Stayed here for a training for 3 nights  Room was quite small  carpeting worn off  wooden fittings somewhat broken  The bathroom was very small with a very bad shower head  It s a tub shower with a loose shower handle   hated taking a shower in it  Service was good   couldn t get the room AC to switch off and maintenance came in   to see the panel was wrongly wired  Didn t enjoy the stay at all,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6256,1,High,-64.5,families,Dirty,11,33
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-04,This is the second time my partner and I have stayed at the Parkroyal on Kitchener Road  We love the location right in the middle of the Indian Quarter  Shops and restaurants surround the hotel and there is a large mall directly across the road  Obviously if you like Indian food then you have no shortage of Indian restaurants to choose from  The Mustafa centre is just around the corner and is open 24 hours  You can pick up some good bargains there The staff at the hotel were friendly and helpful  Our room was a good size  clean and comfortable  We asked for a room on a high floor which we were given and enjoyed the beautiful views on offer  The shower over the bath was the only negative as it was quite a deep bath to have to climb into  Also the bathroom mirror misted up after each shower  We had breakfast at the buffet every morning  There was plenty of variety on offer and the food was good The hotel is not really that far from a lot of the main sights on offer in Singapore if you don¡¯t mind walking  My partner and I walked to Raffles Hotel which took us about 20 to 25 and that was just ambling along  If you can¡¯t be bothered walking then the MRT station is a stones throw away from the hotel   very easy to use once you know how and a great way to get around Singapore I would not hesitate in staying at this hotel again Room Tip  Ask for a room on a high floor for a great,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6257,1,Low,-64.5,families,Dirty,11,57
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,2,2014-09-02,Highly in efficient front office staff  Every time i have checked into this hotel  they always had messed up my reservation  They messed up even when I had paid for the previous night and arrived early morning the next day  They do not honour their own confirmation voucher  The check in staff can also get rude at times  If you have an option then it is better to avoid staying in this hotel,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6258,0,High,-64.5,families,Clean,7,19
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-09-19,Choose this hotel for our stopover as we wanted to do a spot of shopping at Mustafa Centre and this hotel is right next door There were four of us travelling together  which necessitated the booking of two rooms  Two Club rooms were booked for our stay  The ¡®special¡¯ check in at the Club Lounge was cramped  the desk is placed right inside the door and if both seats are busy  there is not a lot of room for others to get past  and disorganised  I was expecting to be asked for a credit card at check in  which is standard but I was surprised to be asked for cash deposit  100 Singapore as part of check in  Luckily I had the cash  but just  It was only an overnight stopover  The lounge itself is very  very basic ?  certainly didn¡¯t appear cosy and inviting The first room  mine   was fine  Not great but it would suffice for one night  Rooms have normally been clean when I have stayed here previously  Both rooms were on the same floor  The second room was horrendous  It was dirty and there were stains on the bed cover  the sheets were certainl,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6259,1,Medium,-64.5,families,Dirty,6,49
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-18,This is one of my hotels of choice when doing business in Singapore  If you are going to spend some time in the hotel as well I recommend the Orchid club rooms which include access to the lounge   it is empty most of the day day and has free WIFI so is a decent place to work from  Coffee and drinks are available all day and there s a buffet and free beers in the evening There were only a few little annoyances  such as one of the only two elevators that go up to Orchid floors being out of order for several months  which resulted in long waiting times   Breakfast in the lounge is simple but OK   there is more choice at the regular breakfast upstairs which is usually crowded though  All in all solid value at an affordable price Room Tip  Choose 19th floor if you stay in Orchid club so you don  39 t have to take the elevator to get to th   See more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6260,0,Low,-64.5,families,Clean,10,13
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-17,Looking at the negative reviews and comments from other travellers  you might think twice whether you should book and stay in this hotel  However  after reading through most of the reviews and comments  I can summarize that this hotel is improving in terms of customer service and stay experience  Two nights stay in this hotel was truly fantastic  Hotel is conveniently located opposite shopping mall  Another plus point is the MRT station is less than 5 minutes walk from the hotel  The room that I stayed is well maintained  Didn t really see any sign of wear and tear  If you are looking for Chinese cuisine for your lunch or dinner  do not forget to patron Si Chuan Dou Hua Restaurant  The food and service is great  You can always ask for their staff recommendation if you are unsure of what to order  One of the light bulb in my room was fused and it was being rectified in less than 5 minutes after I called to the hotel telephone operator  Good job  This hotel would be my choice for my next trip to Singapore and I would definitely recommend my family and friends to stay here  Well done and keep up the good work,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6261,0,Low,-64.5,families,Clean,11,15
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-15,Stayed here for 5 days  I highlighted a maintenance and some housekeeping issues about my room  to the hotel s front desk  Much to my surprise  I had a call from the hotel s GM apologizing for the inconvenience  Within minutes  i was moved to another room  and she personally inspected the room to see that all was in order before I was moved in  In the evening she was about the restaurant and fronk desk  ensuring guests were comfortable  She even remembered my name  and asked if everything was ok after I changed rooms  Very impressive Hotel is conveniently located nearby 2 shopping malls  both less than 2 minutes walk away  If you are adventurous enough  try some of the authentic indian and chinese little coffee shops that serve noodles  naans  curries and briyanis  Prices are between SGD  2 50   6 50  The person who designed the Hotel s bathroom obviously didn t consider how much cleaning would entail scrubbing the mold that can form in between the wall tilings  groutings are excruatingly painful to scrub     The wall tiles were smaller than normal and lined the whole bathroom  I highly recommend the breakfast and dinner buffer at the Brasserie  The friendly staff at the Brasserie render such a high level of service that one feels like royalty  and it is no wonder  when the GM herself is so hospitable  I will definitely recommend this hotel to my friends and no doubt  will be back there myself Room Tip  Ask for a room at higher floor  if you like viewsSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6262,1,Low,-64.5,families,Dirty,11,38
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-14,We went a family trip to Singapore and stayed at the parkroyal hotel It is really close to many tourist attractions such as Singapore flyer Merlion etc You can easily reach to your attractions Mustafa Shopping mall is also situated right behind to the hotel So you can go shopping whenever you like There are some good singaporean and indian restaurants near the hotel This hotel is a really clean and a nice hotel The rooms are very comfy and spacious It also has a very friendly staff who is willing to help you anytime The food at Parkroyal is very delicious It has a very nice and a big lobby which I liked very much  There is also a Tour desk which you can go on city tours and visit othet attractions under fair packages Overall I recommend Parkroyal hotel on kitchener rd as a great place to stay 5 stars for the hotel,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6263,0,Low,-64.5,families,Clean,7,18
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-27,I had recently stayed in the park royal hotel kitchener road  I had shared improvement areas last year and happy to note the team had worked on this and made my stay very pleasantStaff working for PR was very cordial and the new GM Sharmini Moganasundram really made my stay very pleasant   When i checked in I did not get my regular room which is a corner one  however Sharmini madam left a card with her contact so I could call her and within no time I could get the room of my choiceI am really thankful to Sharmini madam for making my stay very plesant and best during my visit earlier this month  Thx park royal team continue your great job Room Tip  Choose the rooms in the corner to get the best road side view on the 14 17th FloorSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6264,0,Low,-64.5,families,Clean,9,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-27,I was very returing with this hotel firstly  bell boys team  They tried to get my luggages as soon as possible before i asked to take for me  door man was very pleasant  name is khanna  Secondly  when i reach to reception  who is getting traing name is James  he welcoming me happily at 7am  And who was training him  chitchatted with other guest like real family  It made me hotel like home  She was very polite even she had so demanding guest  and try to not taking my time when she training people with guest  Was appreciated it  Luckily  i got my room befor 12pm  i took a rest more before i attending to meeting  thank you for housekeeping  Lastly  housekeeping service was nice Chinese young guy  but room is a bit old style  Bad is hark  closet is difficult to open it   still ok  Wifi is free but slow need to be upgraded speed  I think lots of guest will demand it  Swimming pool and 24hrs gym facilities good  Overall  it was nice staying check out and check in services were very quick and fast,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6265,1,Low,-64.5,families,Dirty,7,43
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-25,I had recently stayed in the park royal hotel kitchener road  I had shared improvement areas last year and happy to note the team had worked on this and made my stay very pleasantStaff working for PR was very cordial and the new GM Sharmini Moganasundram really made my stay very pleasant   When i checked in I did not get my regular room which is a corer one  however Sharmini madam left a card with her contact so I could call her and within no time I could get the room of my choiceI am really thankful to Sharmini madam for making my stay very plesant and best during my visit earlier this month  Thx park royal team continue your great job Room Tip  Choose the rooms in the corner to get the best road side viewSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6266,0,Low,-64.5,families,Clean,6,17
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-25,I stayed here for 3 days during for the formula one race  The hotel is very well located  Closed to the metro station   mustafa centre  24 hour eatery  is just behind  The rooms are clean spacious and well lit  However the staff aren t very friendly  Except the ones in the concierge s desk who are quite humble and helpful  The reception staff were not really helpful,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6267,0,Low,-64.5,families,Clean,8,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-09-23,I would have rated this as very good but because of the attitudinal problems of the staff mostly at Front desk level  We arrived at the hotel at around 13 15 hrs to check in We know the normal check in time we paid for all 11 rooms  five King Bed and six twin  thru our travel agency we were all given room keys at 15 30 hrs   Two hrs and fifteen mts later  The lady executive at Front desk was not only arrogant but wasted time in discussing and arguing She does not know about the details of booking except ther is a booking for 11 rooms She gave twin rooms to couples who wanted king bed rooms  King bed rooms to those who asked for twin She entered four bookings each under two seperate names and gave eight keys to distribute among eight persons For eg Under Bhima name three others were booked though the list of names were given to her very well in advance The implication of this is  an incoming tel phone call for Bhima could have been diverted to any one of the four and need not necessarily to Bhima She refused to correct this anamoly I wanted her to give me the list of all 11 rooms  name wise She wanted that I should do that and give her a copy How do you rate this lady executive   She was at a later stage was assisted by another smart lady executive who wanted 73 years old customer not to stand before her at the counter to collect the key Because it disturbs her attention  We surrendered to her demand as both of them may deliberately delay our check in process Management can easily find out who they are Out of 11 rooms two rooms were not occupied because our delegates did not turn up We paid a very high tariff for them for two nights each The amount paid is non refundable Keys of two rooms were given without entering their identity We offered to surrender the rooms so that the rooms can be allotted to others  This time also was a very bad experience not only for me but all others I was responsible because I was responsible in booking this hotel I did a blunder This type of arrogance has been observed by me few years back in the same hotel Though we have paid well in advance  when we arrived there from another country we were denied the rooms and were asked to spend one night in another hotel We did it IF THERE IS ANOTHER ALTERNATIVE IT IS DESIRABLE TO OPT FOR IT But the hotel management knows that people go there because of location advantage of the hotel and therefore exploits All staff are not like that I observed atleast two who deserves to be fired because of their adament and arrogant behaviour Conceirge is very hard working but are very rough  Room service and house keeping staff are good Room Tip  Donot expect early checkin Learn to tolerate arroganceySee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6268,0,Medium,-64.5,families,Clean,8,18
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-23,The Parkroyal Kitchener Rd is my preferred hotel when in Singapore  and although this hotel is in an Indian dominated area  I find the hotel offers value for money with good facilities  I always book the Orchid Club  and I have come to know the staff here on a first name basis  Everything is fine with this hotel  but its the staff that make me want to return  I m always welcomed by the same friendly staff who take an interest in my needs and provide personal service  I don t like signalling certain staff out as they are all good  but I feel I must mention Alice  who after a long time n the Orchid club and although recently promoted to Reservation Manager still ensured that I was looked after and attended to an issue which was promptly fixed during my stay  Thanks Alice and the Orchid Club staff for your first class service Room Tip  Upgrade to Orchid ClubSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6269,0,Low,-64.5,families,Clean,9,12
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-23,It is going to be a lengthy review  but the hotel  the GM and the staff deserve nothing less than that  We had stayed for 4 days from 11 14th sep14  Even before the stay I went through the reviews in TA and was comfortable to know about the friendly and helpful nature of the Hotel s GM  I had personally requested for a early checkin   our agent had booked this hotel based on our choice  as we were travelling with very young toddlers in two of the rooms  There was prompt reply confirming an early checkin from the GM Ms  Sharmini Moganasundram  Very Reassuring  That itself spoke of the kind of service we could expect there   Once in the hotel we were given an even more earlier checkin than promised by 11 30 am itself by Ms  Joy on the instructions of the GM  Ever smiling Ms Joy in the Front Desk was extremely friendly and helpful  The rooms on the 20th floor was very clean and nice with a view   stayed in 2011 12  amp 13   The house keeping staff on floor  don t know her name  was always willing to help  One of their staff s had also come to our floor and enquired about our stay  A very friendly touch  Their breakfast buffet in spice brasserie was quiet a spread with Indian  Asian and continental dishes  During checkout also we were given additional time for one of the rooms  Mr Elton in the Front Desk helped us check out smoothly  no delays in preparing the bills  So I can surely tell that the staff of this hotel under the able guidance of the GM are always willing to help and if there are some issues  as mentioned in the other reviews  it would have been purely beyond their control or accidental because they sincerely wish to serve us better   The location is great with everything very nearby  The shopping malls  MRT station  restaurants within 5 minutes of walking time helps us save a lot of time  We have been to many locations inside India  across Europe and Far east and though many may have been very modern and posh  very few hotels have lived beyond expectations in terms of service and that additional personal touch of making us feel at home  This is one such hotel with both class and homely care  Also this is the first trip abroad for our kids and we were doing it with lot of skepticism as to how they would cope  The stay here was very reassuring   We ourselves being in the service industry  Educational Institute  we know how difficult it is to get the satisfaction of all our clients and the kind of hard work that is required to look into even the smaller issues  Even small issues like plumbing work being done   Television being upgraded and the work related possible disturbance to the guests was mentioned in the GM s letter kept in our room  Hat s off to the GM and her staff for looking into each and everything and making our stay a very pleasant and memorable one  It requires a lot of involvement  dedication and interest in the job to do so beyond the sense of doing one s duty  I appreciate that rare quality in the GM whose dedication and interest is incomparable  Will definitely stay here in the future visits and moreover will definitely consider Park Royal Hotels in the other cities countries as wellRoom Tip  The rooms on the twentieth floor are goodSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6270,1,Low,-64.5,families,Dirty,11,58
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-22,Spent four days at this hotel  Carl Zeiss Singapore booked a room here for me during my 3 day training course with them  It was strategically located near a mall and a MRT station  Great room and service from the staff as well  thank you Ms  Leah Jane Ren  Hihi   Will definitely stay here again if I will be back in Singapore  I hope for a vacation this time   Kudos,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6271,0,Low,-64.5,families,Clean,9,14
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-21,Check in  20 min  There is lot of tourists at this hotel  The hotel needs to manage the check in process better we had a red eye flight  The hotel did a great job at arranging a room for early check in  10am  Rooms  I have stayed here few times  The rooms need a new carpet  bathroom needs to be renovated Breakfast  you don t have to take a breakfast deal  Lots of options available    Toast box  amp  starbucks bang opposite the hotel   Indian restaurants all around  Don t miss to have a breakfast at MTR restaurant  they are closed on Monday i think  Check out  it took less than 5min Transportation  we used  quot grabtaxi quot  app to book a cab  no service fee  cab arrived in less than 5min  if willing to stand in the line  you may have to wait atleast 30min in peak hours to get a cab Room Tip  choose rooms with pool view  check your AC See more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6272,1,Low,-64.5,families,Dirty,11,51
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-10-07,Dear all travelers  checked out on 18 09 201  i m here to share my experience in Parkroyal Singapore All i can said is don t read about those negative comments  sorry no offense to those travelers  But you guys MUST experience it by yourself  it s really worth to stay there  C in and C out took less than 5minutes  room was huge  staff friendly  would come back again in future  Thank You Parkroyal SingaporeRoom Tip  High Floor for City View    See more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6273,0,Low,-64.5,families,Clean,11,14
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-10-07,Well Park Royal on Kitchener road is an Average hotel right in the heart of Little India  Location wise its fine  but its gives a sense of walking into a hotel in India rather than Singapore  The reception staff arent that helpful  rooms are just about ok and recommended only for Indians who want to have the indian food and shop at Mustafa,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6274,0,Medium,-64.5,families,Clean,8,19
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-10-07,my wife and I have stayed at this excellent hotel on five occasions during the past three years  In our opinion  it is the best hotel anywhere that we have visited  The location of the hotel is ideal for visiting Singapore sites  MRT  bus  and taxi facilities are easy and local The ambience of the whole hotel is wonderful  spacious and well cared for  All the staff  from the entrance  receptions  lounges  restaurants  and room service are first class  friendly  welcoming  and attentive to all requirements  We have stayed in the Orchid Club on each of our visits  The quality of food and drink is excellent  and the area is most relaxing  The rooms are spacious  well equipped  and most comfortable and quiet We have never found any aspect of this hotel which is not to the highest standard  We shall continue to stay here on our recurrent visits to Singapore We recommend it most highly Keith Manchester  Prof   UKRoom Tip  We advise the Orchid ClubSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6275,0,Low,-64.5,families,Clean,9,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-10-06,Stayed at the ParkRoyal on Kitchner a few weeks ago and did not have any major complaints about this property  As we had only one night in Singapore we wanted a place close to Mustafa center to do some late night shopping  The hotel is a few minutes from Mustafa center and the area around is very safe and convenient  Lots of eating places around the vicinity but majority being Indian cuisine  The hotel itself is a modest 4 star with clean and comfortable rooms  The rates are a little steep for the facilities offered but that is a common occurrence in most hotels in Singapore  The staff were helpful from the concierge to the reception to housekeeping  The only disappointment was the breakfast selection at the buffet  The choice was limited Confined to just a few western and Indian choices  Due the close proximity with Mustafa Center the hotel is very popular with the Indian clientele There is also a small mall just in front of the hotel,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6276,1,Low,-64.5,families,Dirty,7,30
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-10-04,Location of this hotel is convenient  NE8 MRT station  Farrer Park  is right across the street  We were allowed to use swimming pool area while we waited for the rooms to be ready  We got our rooms early  1pm vs  3pm   so that was very helpful  Good and cheap eating places nearby  Hotel has a family room which can accommodate 2 adults and 2 older children  Work outed really well for us  Breakfast buffet was awesome  Had a great stay  nothing complain about,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6277,0,Low,-64.5,families,Clean,11,15
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-10-02,pls let me know I stayed in your hotel on 28 08 2014 in room no 1333  the booking was in the name of sonal jain  you have deducted 200 SGD without even informing me   kindly do inform your guest if you make any credit card transaction  this is really a bad service  kindly do update have you reversed the payments back or notregardsvikas,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6278,0,Medium,-64.5,families,Clean,10,11
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-09-30,Having shared my recent good stay experience in this column  I would like to specially mention and applaud the General Manager  Ms Sharmini Moganasundram   General Manager for her good if not excellent service  She s went to great length and follow up my inquiry for another sister hotel s accommodation  She is prompt  friendly and served with passion  Well Done Sharmini and I am sure you will bring the hotel to greater height with your enthusiasm and passion,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6279,0,Low,-64.5,families,Clean,10,16
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-09-28,I booked this hotel in view that the rate was acceptable to a longer stay  My stay for more for a working trip  The place was close to the MRT which connected me closer to the KK Womens  hospital Overall  the hotel was well situated  close for easy access to MRT  shopping for those who needed it  Mustafa center that open 24 hours and City Mall Plaza just of front  I have not problem since I only returned to sleep by evening  Had to buy food near due to the non halal status  but one thing I appreciate was the kiblat sign available that made as easy to pray  However  staying in a standard room was small though  Ok for me with a daughter  Will I return   Yes  with family    a bigger room then Room Tip  For me  a deluxe will do next time See more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6280,0,Low,-64.5,families,Clean,7,17
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-10-12,the rooms were nice  we were upgraded to a suite after a day  the food is good  also the location was convenient  it is adjacent to mostofa center  also there is a shopping mall across the hotel  you can arrange trips to different tourist spots from the hotel  if travelling with children please request for early check in  if long flight  before hand  the food for breakfast is good with limited variety  the street food opposite of the hotel is tasty and reasonable in price  you can also have ice lemon tea which is refreshing Room Tip  try to get rooms in higher floor See more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6281,0,Low,-64.5,families,Clean,10,10
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-10-12,We were very pleasantly surprised by the quality and location of this hotel for a two night stop over in Singapore  Agree that the staff were amazingly helpful and efficient which was so appreciated after a long night flight and arriving very early in the morning  The room was great  large and spacious and bed very comfortable  A little bit of upgrading of the carpet and cupboards etc would really lift the atmosphere of the room  but for the cost we were very happy Location close to a large range of Indian restaurants was fantastic   very good Indian food indeed  Being opposite a large shopping centre was excellent  as was the location to the train station directly opposite the hotel  Highly recommend this hotel Room Tip  We had a superior room   very nice See more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6282,0,Low,-64.5,families,Clean,6,13
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,4,2014-10-11,booked 2 rooms for 3nights with my family  From the moment the staff opened our taxi till the day we left  we were very impressed with the service  Friendly and helpful staff     As a GHA Platinum member we availed one of the local experiences   the dining experience at Spice Brasserie  the seafood was amazing    The rooms very clean and spacious enough  bathroom amenities all accounted for  The swimming pool loved by my kids Looking forward to going back this Nov for 4nights and using club privileges    Thank you for all the help for this upcoming trip Honor Cam    Room Tip  higher floors for better viewSee more room tips,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6283,1,Low,-64.5,families,Dirty,11,45
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,3,2014-10-10,Service above average  Staff friendly  efficient and anxious to please Room clean  amp  tidy  Decor  drab and a bit  60 s  Bar fridge ventilation totally inefficient and needs a redesign to let the heat out positively  Bed as hard as a rock  Bar fridge content costs exorbitant Front of house staff  amp  services staff very courteous  friendly and efficient Generally good value for money and great location,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6284,0,Medium,-64.5,families,Clean,7,14
g294265-d306183,PARKROYAL on Kitchener Road,93.0,1980.0,5,2014-10-09,Stayed here in 2012 to usher in the new year with my family  The staff was very courteous and helpful  The breakfast menu was vast    the rooms were cosy  we also had dinner in the hotel restaurant and the food was delicious  We had pre booked sentosa island  night safari  jurong bird park and universal studio tickets from a supplier called mega red apples pte ltd  through thomas cook in India  whose service was extremely bad mainly because of the coach driver s behaviour who was transporting us to the various locations  All in all  Singapore city  the hotel and the attractions were very good and we enjoyed our stay there,505.0,820.0,311.0,115.0,73.0,683.0,429.0,102.0,397.0,106.0,6285,0,Low,-64.5,families,Clean,9,13
